run_name,run_dir,config_path,method_name,core_method,noise_name,loc_err,xyz_std,ryp_std,seed,cov_log_filename,enable_status_based_skip,enable_ok_tail_vertical_blur,vertical_blur_use_ty_only,blur_sigma_scale,enable_tail_mc_warp,mc_trace_threshold,mc_num_samples,mc_random_seed,mc_use_translation_only,mc_theta_clip,mc_translation_clip
feaco_baseline__pos_1p5_rot_1p0__xyz1p5__ryp1__seed42,opencood/pretrained/feaco/generated_feaco_baseline__pos_1p5_rot_1p0__xyz1p5__ryp1__seed42,opencood/pretrained/feaco/generated_feaco_baseline__pos_1p5_rot_1p0__xyz1p5__ryp1__seed42/config.yaml,feaco_baseline,point_pillar_where2comm_feaco,pos_1p5_rot_1p0,True,1.5,1.0,42,feaco_baseline__pos_1p5_rot_1p0__xyz1p5__ryp1__seed42.csv,False,False,True,0.05,False,9.800544452667232,3,123,True,0.15,3.0
level2_status_skip_vertical_blur_bss0p05__pos_1p5_rot_1p0__xyz1p5__ryp1__seed42,opencood/pretrained/feaco/generated_level2_status_skip_vertical_blur_bss0p05__pos_1p5_rot_1p0__xyz1p5__ryp1__seed42,opencood/pretrained/feaco/generated_level2_status_skip_vertical_blur_bss0p05__pos_1p5_rot_1p0__xyz1p5__ryp1__seed42/config.yaml,level2_status_skip_vertical_blur_bss0p05,point_pillar_where2comm_our,pos_1p5_rot_1p0,True,1.5,1.0,42,level2_status_skip_vertical_blur_bss0p05__pos_1p5_rot_1p0__xyz1p5__ryp1__seed42.csv,True,True,True,0.05,False,9.800544452667232,3,123,True,0.15,3.0
mc_status_skip_full_k3__pos_1p5_rot_1p0__xyz1p5__ryp1__seed42,opencood/pretrained/feaco/generated_mc_status_skip_full_k3__pos_1p5_rot_1p0__xyz1p5__ryp1__seed42,opencood/pretrained/feaco/generated_mc_status_skip_full_k3__pos_1p5_rot_1p0__xyz1p5__ryp1__seed42/config.yaml,mc_status_skip_full_k3,point_pillar_where2comm_our,pos_1p5_rot_1p0,True,1.5,1.0,42,mc_status_skip_full_k3__pos_1p5_rot_1p0__xyz1p5__ryp1__seed42.csv,True,False,True,0.05,True,9.800544452667232,3,123,False,0.15,3.0
feaco_baseline__pos_1p5_rot_2p0__xyz1p5__ryp2__seed42,opencood/pretrained/feaco/generated_feaco_baseline__pos_1p5_rot_2p0__xyz1p5__ryp2__seed42,opencood/pretrained/feaco/generated_feaco_baseline__pos_1p5_rot_2p0__xyz1p5__ryp2__seed42/config.yaml,feaco_baseline,point_pillar_where2comm_feaco,pos_1p5_rot_2p0,True,1.5,2.0,42,feaco_baseline__pos_1p5_rot_2p0__xyz1p5__ryp2__seed42.csv,False,False,True,0.05,False,9.800544452667232,3,123,True,0.15,3.0
level2_status_skip_vertical_blur_bss0p05__pos_1p5_rot_2p0__xyz1p5__ryp2__seed42,opencood/pretrained/feaco/generated_level2_status_skip_vertical_blur_bss0p05__pos_1p5_rot_2p0__xyz1p5__ryp2__seed42,opencood/pretrained/feaco/generated_level2_status_skip_vertical_blur_bss0p05__pos_1p5_rot_2p0__xyz1p5__ryp2__seed42/config.yaml,level2_status_skip_vertical_blur_bss0p05,point_pillar_where2comm_our,pos_1p5_rot_2p0,True,1.5,2.0,42,level2_status_skip_vertical_blur_bss0p05__pos_1p5_rot_2p0__xyz1p5__ryp2__seed42.csv,True,True,True,0.05,False,9.800544452667232,3,123,True,0.15,3.0
mc_status_skip_full_k3__pos_1p5_rot_2p0__xyz1p5__ryp2__seed42,opencood/pretrained/feaco/generated_mc_status_skip_full_k3__pos_1p5_rot_2p0__xyz1p5__ryp2__seed42,opencood/pretrained/feaco/generated_mc_status_skip_full_k3__pos_1p5_rot_2p0__xyz1p5__ryp2__seed42/config.yaml,mc_status_skip_full_k3,point_pillar_where2comm_our,pos_1p5_rot_2p0,True,1.5,2.0,42,mc_status_skip_full_k3__pos_1p5_rot_2p0__xyz1p5__ryp2__seed42.csv,True,False,True,0.05,True,9.800544452667232,3,123,False,0.15,3.0
feaco_baseline__pos_1p5_rot_4p0__xyz1p5__ryp4__seed42,opencood/pretrained/feaco/generated_feaco_baseline__pos_1p5_rot_4p0__xyz1p5__ryp4__seed42,opencood/pretrained/feaco/generated_feaco_baseline__pos_1p5_rot_4p0__xyz1p5__ryp4__seed42/config.yaml,feaco_baseline,point_pillar_where2comm_feaco,pos_1p5_rot_4p0,True,1.5,4.0,42,feaco_baseline__pos_1p5_rot_4p0__xyz1p5__ryp4__seed42.csv,False,False,True,0.05,False,9.800544452667232,3,123,True,0.15,3.0
level2_status_skip_vertical_blur_bss0p05__pos_1p5_rot_4p0__xyz1p5__ryp4__seed42,opencood/pretrained/feaco/generated_level2_status_skip_vertical_blur_bss0p05__pos_1p5_rot_4p0__xyz1p5__ryp4__seed42,opencood/pretrained/feaco/generated_level2_status_skip_vertical_blur_bss0p05__pos_1p5_rot_4p0__xyz1p5__ryp4__seed42/config.yaml,level2_status_skip_vertical_blur_bss0p05,point_pillar_where2comm_our,pos_1p5_rot_4p0,True,1.5,4.0,42,level2_status_skip_vertical_blur_bss0p05__pos_1p5_rot_4p0__xyz1p5__ryp4__seed42.csv,True,True,True,0.05,False,9.800544452667232,3,123,True,0.15,3.0
mc_status_skip_full_k3__pos_1p5_rot_4p0__xyz1p5__ryp4__seed42,opencood/pretrained/feaco/generated_mc_status_skip_full_k3__pos_1p5_rot_4p0__xyz1p5__ryp4__seed42,opencood/pretrained/feaco/generated_mc_status_skip_full_k3__pos_1p5_rot_4p0__xyz1p5__ryp4__seed42/config.yaml,mc_status_skip_full_k3,point_pillar_where2comm_our,pos_1p5_rot_4p0,True,1.5,4.0,42,mc_status_skip_full_k3__pos_1p5_rot_4p0__xyz1p5__ryp4__seed42.csv,True,False,True,0.05,True,9.800544452667232,3,123,False,0.15,3.0
feaco_baseline__pos_1p5_rot_6p0__xyz1p5__ryp6__seed42,opencood/pretrained/feaco/generated_feaco_baseline__pos_1p5_rot_6p0__xyz1p5__ryp6__seed42,opencood/pretrained/feaco/generated_feaco_baseline__pos_1p5_rot_6p0__xyz1p5__ryp6__seed42/config.yaml,feaco_baseline,point_pillar_where2comm_feaco,pos_1p5_rot_6p0,True,1.5,6.0,42,feaco_baseline__pos_1p5_rot_6p0__xyz1p5__ryp6__seed42.csv,False,False,True,0.05,False,9.800544452667232,3,123,True,0.15,3.0
level2_status_skip_vertical_blur_bss0p05__pos_1p5_rot_6p0__xyz1p5__ryp6__seed42,opencood/pretrained/feaco/generated_level2_status_skip_vertical_blur_bss0p05__pos_1p5_rot_6p0__xyz1p5__ryp6__seed42,opencood/pretrained/feaco/generated_level2_status_skip_vertical_blur_bss0p05__pos_1p5_rot_6p0__xyz1p5__ryp6__seed42/config.yaml,level2_status_skip_vertical_blur_bss0p05,point_pillar_where2comm_our,pos_1p5_rot_6p0,True,1.5,6.0,42,level2_status_skip_vertical_blur_bss0p05__pos_1p5_rot_6p0__xyz1p5__ryp6__seed42.csv,True,True,True,0.05,False,9.800544452667232,3,123,True,0.15,3.0
mc_status_skip_full_k3__pos_1p5_rot_6p0__xyz1p5__ryp6__seed42,opencood/pretrained/feaco/generated_mc_status_skip_full_k3__pos_1p5_rot_6p0__xyz1p5__ryp6__seed42,opencood/pretrained/feaco/generated_mc_status_skip_full_k3__pos_1p5_rot_6p0__xyz1p5__ryp6__seed42/config.yaml,mc_status_skip_full_k3,point_pillar_where2comm_our,pos_1p5_rot_6p0,True,1.5,6.0,42,mc_status_skip_full_k3__pos_1p5_rot_6p0__xyz1p5__ryp6__seed42.csv,True,False,True,0.05,True,9.800544452667232,3,123,False,0.15,3.0
feaco_baseline__pos_1p5_rot_8p0__xyz1p5__ryp8__seed42,opencood/pretrained/feaco/generated_feaco_baseline__pos_1p5_rot_8p0__xyz1p5__ryp8__seed42,opencood/pretrained/feaco/generated_feaco_baseline__pos_1p5_rot_8p0__xyz1p5__ryp8__seed42/config.yaml,feaco_baseline,point_pillar_where2comm_feaco,pos_1p5_rot_8p0,True,1.5,8.0,42,feaco_baseline__pos_1p5_rot_8p0__xyz1p5__ryp8__seed42.csv,False,False,True,0.05,False,9.800544452667232,3,123,True,0.15,3.0
level2_status_skip_vertical_blur_bss0p05__pos_1p5_rot_8p0__xyz1p5__ryp8__seed42,opencood/pretrained/feaco/generated_level2_status_skip_vertical_blur_bss0p05__pos_1p5_rot_8p0__xyz1p5__ryp8__seed42,opencood/pretrained/feaco/generated_level2_status_skip_vertical_blur_bss0p05__pos_1p5_rot_8p0__xyz1p5__ryp8__seed42/config.yaml,level2_status_skip_vertical_blur_bss0p05,point_pillar_where2comm_our,pos_1p5_rot_8p0,True,1.5,8.0,42,level2_status_skip_vertical_blur_bss0p05__pos_1p5_rot_8p0__xyz1p5__ryp8__seed42.csv,True,True,True,0.05,False,9.800544452667232,3,123,True,0.15,3.0
mc_status_skip_full_k3__pos_1p5_rot_8p0__xyz1p5__ryp8__seed42,opencood/pretrained/feaco/generated_mc_status_skip_full_k3__pos_1p5_rot_8p0__xyz1p5__ryp8__seed42,opencood/pretrained/feaco/generated_mc_status_skip_full_k3__pos_1p5_rot_8p0__xyz1p5__ryp8__seed42/config.yaml,mc_status_skip_full_k3,point_pillar_where2comm_our,pos_1p5_rot_8p0,True,1.5,8.0,42,mc_status_skip_full_k3__pos_1p5_rot_8p0__xyz1p5__ryp8__seed42.csv,True,False,True,0.05,True,9.800544452667232,3,123,False,0.15,3.0
feaco_baseline__pos_1p5_rot_10p0__xyz1p5__ryp10__seed42,opencood/pretrained/feaco/generated_feaco_baseline__pos_1p5_rot_10p0__xyz1p5__ryp10__seed42,opencood/pretrained/feaco/generated_feaco_baseline__pos_1p5_rot_10p0__xyz1p5__ryp10__seed42/config.yaml,feaco_baseline,point_pillar_where2comm_feaco,pos_1p5_rot_10p0,True,1.5,10.0,42,feaco_baseline__pos_1p5_rot_10p0__xyz1p5__ryp10__seed42.csv,False,False,True,0.05,False,9.800544452667232,3,123,True,0.15,3.0
level2_status_skip_vertical_blur_bss0p05__pos_1p5_rot_10p0__xyz1p5__ryp10__seed42,opencood/pretrained/feaco/generated_level2_status_skip_vertical_blur_bss0p05__pos_1p5_rot_10p0__xyz1p5__ryp10__seed42,opencood/pretrained/feaco/generated_level2_status_skip_vertical_blur_bss0p05__pos_1p5_rot_10p0__xyz1p5__ryp10__seed42/config.yaml,level2_status_skip_vertical_blur_bss0p05,point_pillar_where2comm_our,pos_1p5_rot_10p0,True,1.5,10.0,42,level2_status_skip_vertical_blur_bss0p05__pos_1p5_rot_10p0__xyz1p5__ryp10__seed42.csv,True,True,True,0.05,False,9.800544452667232,3,123,True,0.15,3.0
mc_status_skip_full_k3__pos_1p5_rot_10p0__xyz1p5__ryp10__seed42,opencood/pretrained/feaco/generated_mc_status_skip_full_k3__pos_1p5_rot_10p0__xyz1p5__ryp10__seed42,opencood/pretrained/feaco/generated_mc_status_skip_full_k3__pos_1p5_rot_10p0__xyz1p5__ryp10__seed42/config.yaml,mc_status_skip_full_k3,point_pillar_where2comm_our,pos_1p5_rot_10p0,True,1.5,10.0,42,mc_status_skip_full_k3__pos_1p5_rot_10p0__xyz1p5__ryp10__seed42.csv,True,False,True,0.05,True,9.800544452667232,3,123,False,0.15,3.0
feaco_baseline__pos_1p5_rot_14p0__xyz1p5__ryp14__seed42,opencood/pretrained/feaco/generated_feaco_baseline__pos_1p5_rot_14p0__xyz1p5__ryp14__seed42,opencood/pretrained/feaco/generated_feaco_baseline__pos_1p5_rot_14p0__xyz1p5__ryp14__seed42/config.yaml,feaco_baseline,point_pillar_where2comm_feaco,pos_1p5_rot_14p0,True,1.5,14.0,42,feaco_baseline__pos_1p5_rot_14p0__xyz1p5__ryp14__seed42.csv,False,False,True,0.05,False,9.800544452667232,3,123,True,0.15,3.0
level2_status_skip_vertical_blur_bss0p05__pos_1p5_rot_14p0__xyz1p5__ryp14__seed42,opencood/pretrained/feaco/generated_level2_status_skip_vertical_blur_bss0p05__pos_1p5_rot_14p0__xyz1p5__ryp14__seed42,opencood/pretrained/feaco/generated_level2_status_skip_vertical_blur_bss0p05__pos_1p5_rot_14p0__xyz1p5__ryp14__seed42/config.yaml,level2_status_skip_vertical_blur_bss0p05,point_pillar_where2comm_our,pos_1p5_rot_14p0,True,1.5,14.0,42,level2_status_skip_vertical_blur_bss0p05__pos_1p5_rot_14p0__xyz1p5__ryp14__seed42.csv,True,True,True,0.05,False,9.800544452667232,3,123,True,0.15,3.0
mc_status_skip_full_k3__pos_1p5_rot_14p0__xyz1p5__ryp14__seed42,opencood/pretrained/feaco/generated_mc_status_skip_full_k3__pos_1p5_rot_14p0__xyz1p5__ryp14__seed42,opencood/pretrained/feaco/generated_mc_status_skip_full_k3__pos_1p5_rot_14p0__xyz1p5__ryp14__seed42/config.yaml,mc_status_skip_full_k3,point_pillar_where2comm_our,pos_1p5_rot_14p0,True,1.5,14.0,42,mc_status_skip_full_k3__pos_1p5_rot_14p0__xyz1p5__ryp14__seed42.csv,True,False,True,0.05,True,9.800544452667232,3,123,False,0.15,3.0
feaco_baseline__pos_1p5_rot_18p0__xyz1p5__ryp18__seed42,opencood/pretrained/feaco/generated_feaco_baseline__pos_1p5_rot_18p0__xyz1p5__ryp18__seed42,opencood/pretrained/feaco/generated_feaco_baseline__pos_1p5_rot_18p0__xyz1p5__ryp18__seed42/config.yaml,feaco_baseline,point_pillar_where2comm_feaco,pos_1p5_rot_18p0,True,1.5,18.0,42,feaco_baseline__pos_1p5_rot_18p0__xyz1p5__ryp18__seed42.csv,False,False,True,0.05,False,9.800544452667232,3,123,True,0.15,3.0
level2_status_skip_vertical_blur_bss0p05__pos_1p5_rot_18p0__xyz1p5__ryp18__seed42,opencood/pretrained/feaco/generated_level2_status_skip_vertical_blur_bss0p05__pos_1p5_rot_18p0__xyz1p5__ryp18__seed42,opencood/pretrained/feaco/generated_level2_status_skip_vertical_blur_bss0p05__pos_1p5_rot_18p0__xyz1p5__ryp18__seed42/config.yaml,level2_status_skip_vertical_blur_bss0p05,point_pillar_where2comm_our,pos_1p5_rot_18p0,True,1.5,18.0,42,level2_status_skip_vertical_blur_bss0p05__pos_1p5_rot_18p0__xyz1p5__ryp18__seed42.csv,True,True,True,0.05,False,9.800544452667232,3,123,True,0.15,3.0
mc_status_skip_full_k3__pos_1p5_rot_18p0__xyz1p5__ryp18__seed42,opencood/pretrained/feaco/generated_mc_status_skip_full_k3__pos_1p5_rot_18p0__xyz1p5__ryp18__seed42,opencood/pretrained/feaco/generated_mc_status_skip_full_k3__pos_1p5_rot_18p0__xyz1p5__ryp18__seed42/config.yaml,mc_status_skip_full_k3,point_pillar_where2comm_our,pos_1p5_rot_18p0,True,1.5,18.0,42,mc_status_skip_full_k3__pos_1p5_rot_18p0__xyz1p5__ryp18__seed42.csv,True,False,True,0.05,True,9.800544452667232,3,123,False,0.15,3.0
feaco_baseline__pos_2p0_rot_1p0__xyz2__ryp1__seed42,opencood/pretrained/feaco/generated_feaco_baseline__pos_2p0_rot_1p0__xyz2__ryp1__seed42,opencood/pretrained/feaco/generated_feaco_baseline__pos_2p0_rot_1p0__xyz2__ryp1__seed42/config.yaml,feaco_baseline,point_pillar_where2comm_feaco,pos_2p0_rot_1p0,True,2.0,1.0,42,feaco_baseline__pos_2p0_rot_1p0__xyz2__ryp1__seed42.csv,False,False,True,0.05,False,9.800544452667232,3,123,True,0.15,3.0
level2_status_skip_vertical_blur_bss0p05__pos_2p0_rot_1p0__xyz2__ryp1__seed42,opencood/pretrained/feaco/generated_level2_status_skip_vertical_blur_bss0p05__pos_2p0_rot_1p0__xyz2__ryp1__seed42,opencood/pretrained/feaco/generated_level2_status_skip_vertical_blur_bss0p05__pos_2p0_rot_1p0__xyz2__ryp1__seed42/config.yaml,level2_status_skip_vertical_blur_bss0p05,point_pillar_where2comm_our,pos_2p0_rot_1p0,True,2.0,1.0,42,level2_status_skip_vertical_blur_bss0p05__pos_2p0_rot_1p0__xyz2__ryp1__seed42.csv,True,True,True,0.05,False,9.800544452667232,3,123,True,0.15,3.0
mc_status_skip_full_k3__pos_2p0_rot_1p0__xyz2__ryp1__seed42,opencood/pretrained/feaco/generated_mc_status_skip_full_k3__pos_2p0_rot_1p0__xyz2__ryp1__seed42,opencood/pretrained/feaco/generated_mc_status_skip_full_k3__pos_2p0_rot_1p0__xyz2__ryp1__seed42/config.yaml,mc_status_skip_full_k3,point_pillar_where2comm_our,pos_2p0_rot_1p0,True,2.0,1.0,42,mc_status_skip_full_k3__pos_2p0_rot_1p0__xyz2__ryp1__seed42.csv,True,False,True,0.05,True,9.800544452667232,3,123,False,0.15,3.0
feaco_baseline__pos_2p0_rot_2p0__xyz2__ryp2__seed42,opencood/pretrained/feaco/generated_feaco_baseline__pos_2p0_rot_2p0__xyz2__ryp2__seed42,opencood/pretrained/feaco/generated_feaco_baseline__pos_2p0_rot_2p0__xyz2__ryp2__seed42/config.yaml,feaco_baseline,point_pillar_where2comm_feaco,pos_2p0_rot_2p0,True,2.0,2.0,42,feaco_baseline__pos_2p0_rot_2p0__xyz2__ryp2__seed42.csv,False,False,True,0.05,False,9.800544452667232,3,123,True,0.15,3.0
level2_status_skip_vertical_blur_bss0p05__pos_2p0_rot_2p0__xyz2__ryp2__seed42,opencood/pretrained/feaco/generated_level2_status_skip_vertical_blur_bss0p05__pos_2p0_rot_2p0__xyz2__ryp2__seed42,opencood/pretrained/feaco/generated_level2_status_skip_vertical_blur_bss0p05__pos_2p0_rot_2p0__xyz2__ryp2__seed42/config.yaml,level2_status_skip_vertical_blur_bss0p05,point_pillar_where2comm_our,pos_2p0_rot_2p0,True,2.0,2.0,42,level2_status_skip_vertical_blur_bss0p05__pos_2p0_rot_2p0__xyz2__ryp2__seed42.csv,True,True,True,0.05,False,9.800544452667232,3,123,True,0.15,3.0
mc_status_skip_full_k3__pos_2p0_rot_2p0__xyz2__ryp2__seed42,opencood/pretrained/feaco/generated_mc_status_skip_full_k3__pos_2p0_rot_2p0__xyz2__ryp2__seed42,opencood/pretrained/feaco/generated_mc_status_skip_full_k3__pos_2p0_rot_2p0__xyz2__ryp2__seed42/config.yaml,mc_status_skip_full_k3,point_pillar_where2comm_our,pos_2p0_rot_2p0,True,2.0,2.0,42,mc_status_skip_full_k3__pos_2p0_rot_2p0__xyz2__ryp2__seed42.csv,True,False,True,0.05,True,9.800544452667232,3,123,False,0.15,3.0
feaco_baseline__pos_2p0_rot_4p0__xyz2__ryp4__seed42,opencood/pretrained/feaco/generated_feaco_baseline__pos_2p0_rot_4p0__xyz2__ryp4__seed42,opencood/pretrained/feaco/generated_feaco_baseline__pos_2p0_rot_4p0__xyz2__ryp4__seed42/config.yaml,feaco_baseline,point_pillar_where2comm_feaco,pos_2p0_rot_4p0,True,2.0,4.0,42,feaco_baseline__pos_2p0_rot_4p0__xyz2__ryp4__seed42.csv,False,False,True,0.05,False,9.800544452667232,3,123,True,0.15,3.0
level2_status_skip_vertical_blur_bss0p05__pos_2p0_rot_4p0__xyz2__ryp4__seed42,opencood/pretrained/feaco/generated_level2_status_skip_vertical_blur_bss0p05__pos_2p0_rot_4p0__xyz2__ryp4__seed42,opencood/pretrained/feaco/generated_level2_status_skip_vertical_blur_bss0p05__pos_2p0_rot_4p0__xyz2__ryp4__seed42/config.yaml,level2_status_skip_vertical_blur_bss0p05,point_pillar_where2comm_our,pos_2p0_rot_4p0,True,2.0,4.0,42,level2_status_skip_vertical_blur_bss0p05__pos_2p0_rot_4p0__xyz2__ryp4__seed42.csv,True,True,True,0.05,False,9.800544452667232,3,123,True,0.15,3.0
mc_status_skip_full_k3__pos_2p0_rot_4p0__xyz2__ryp4__seed42,opencood/pretrained/feaco/generated_mc_status_skip_full_k3__pos_2p0_rot_4p0__xyz2__ryp4__seed42,opencood/pretrained/feaco/generated_mc_status_skip_full_k3__pos_2p0_rot_4p0__xyz2__ryp4__seed42/config.yaml,mc_status_skip_full_k3,point_pillar_where2comm_our,pos_2p0_rot_4p0,True,2.0,4.0,42,mc_status_skip_full_k3__pos_2p0_rot_4p0__xyz2__ryp4__seed42.csv,True,False,True,0.05,True,9.800544452667232,3,123,False,0.15,3.0
feaco_baseline__pos_2p0_rot_6p0__xyz2__ryp6__seed42,opencood/pretrained/feaco/generated_feaco_baseline__pos_2p0_rot_6p0__xyz2__ryp6__seed42,opencood/pretrained/feaco/generated_feaco_baseline__pos_2p0_rot_6p0__xyz2__ryp6__seed42/config.yaml,feaco_baseline,point_pillar_where2comm_feaco,pos_2p0_rot_6p0,True,2.0,6.0,42,feaco_baseline__pos_2p0_rot_6p0__xyz2__ryp6__seed42.csv,False,False,True,0.05,False,9.800544452667232,3,123,True,0.15,3.0
level2_status_skip_vertical_blur_bss0p05__pos_2p0_rot_6p0__xyz2__ryp6__seed42,opencood/pretrained/feaco/generated_level2_status_skip_vertical_blur_bss0p05__pos_2p0_rot_6p0__xyz2__ryp6__seed42,opencood/pretrained/feaco/generated_level2_status_skip_vertical_blur_bss0p05__pos_2p0_rot_6p0__xyz2__ryp6__seed42/config.yaml,level2_status_skip_vertical_blur_bss0p05,point_pillar_where2comm_our,pos_2p0_rot_6p0,True,2.0,6.0,42,level2_status_skip_vertical_blur_bss0p05__pos_2p0_rot_6p0__xyz2__ryp6__seed42.csv,True,True,True,0.05,False,9.800544452667232,3,123,True,0.15,3.0
mc_status_skip_full_k3__pos_2p0_rot_6p0__xyz2__ryp6__seed42,opencood/pretrained/feaco/generated_mc_status_skip_full_k3__pos_2p0_rot_6p0__xyz2__ryp6__seed42,opencood/pretrained/feaco/generated_mc_status_skip_full_k3__pos_2p0_rot_6p0__xyz2__ryp6__seed42/config.yaml,mc_status_skip_full_k3,point_pillar_where2comm_our,pos_2p0_rot_6p0,True,2.0,6.0,42,mc_status_skip_full_k3__pos_2p0_rot_6p0__xyz2__ryp6__seed42.csv,True,False,True,0.05,True,9.800544452667232,3,123,False,0.15,3.0
feaco_baseline__pos_2p0_rot_8p0__xyz2__ryp8__seed42,opencood/pretrained/feaco/generated_feaco_baseline__pos_2p0_rot_8p0__xyz2__ryp8__seed42,opencood/pretrained/feaco/generated_feaco_baseline__pos_2p0_rot_8p0__xyz2__ryp8__seed42/config.yaml,feaco_baseline,point_pillar_where2comm_feaco,pos_2p0_rot_8p0,True,2.0,8.0,42,feaco_baseline__pos_2p0_rot_8p0__xyz2__ryp8__seed42.csv,False,False,True,0.05,False,9.800544452667232,3,123,True,0.15,3.0
level2_status_skip_vertical_blur_bss0p05__pos_2p0_rot_8p0__xyz2__ryp8__seed42,opencood/pretrained/feaco/generated_level2_status_skip_vertical_blur_bss0p05__pos_2p0_rot_8p0__xyz2__ryp8__seed42,opencood/pretrained/feaco/generated_level2_status_skip_vertical_blur_bss0p05__pos_2p0_rot_8p0__xyz2__ryp8__seed42/config.yaml,level2_status_skip_vertical_blur_bss0p05,point_pillar_where2comm_our,pos_2p0_rot_8p0,True,2.0,8.0,42,level2_status_skip_vertical_blur_bss0p05__pos_2p0_rot_8p0__xyz2__ryp8__seed42.csv,True,True,True,0.05,False,9.800544452667232,3,123,True,0.15,3.0
mc_status_skip_full_k3__pos_2p0_rot_8p0__xyz2__ryp8__seed42,opencood/pretrained/feaco/generated_mc_status_skip_full_k3__pos_2p0_rot_8p0__xyz2__ryp8__seed42,opencood/pretrained/feaco/generated_mc_status_skip_full_k3__pos_2p0_rot_8p0__xyz2__ryp8__seed42/config.yaml,mc_status_skip_full_k3,point_pillar_where2comm_our,pos_2p0_rot_8p0,True,2.0,8.0,42,mc_status_skip_full_k3__pos_2p0_rot_8p0__xyz2__ryp8__seed42.csv,True,False,True,0.05,True,9.800544452667232,3,123,False,0.15,3.0
feaco_baseline__pos_2p0_rot_10p0__xyz2__ryp10__seed42,opencood/pretrained/feaco/generated_feaco_baseline__pos_2p0_rot_10p0__xyz2__ryp10__seed42,opencood/pretrained/feaco/generated_feaco_baseline__pos_2p0_rot_10p0__xyz2__ryp10__seed42/config.yaml,feaco_baseline,point_pillar_where2comm_feaco,pos_2p0_rot_10p0,True,2.0,10.0,42,feaco_baseline__pos_2p0_rot_10p0__xyz2__ryp10__seed42.csv,False,False,True,0.05,False,9.800544452667232,3,123,True,0.15,3.0
level2_status_skip_vertical_blur_bss0p05__pos_2p0_rot_10p0__xyz2__ryp10__seed42,opencood/pretrained/feaco/generated_level2_status_skip_vertical_blur_bss0p05__pos_2p0_rot_10p0__xyz2__ryp10__seed42,opencood/pretrained/feaco/generated_level2_status_skip_vertical_blur_bss0p05__pos_2p0_rot_10p0__xyz2__ryp10__seed42/config.yaml,level2_status_skip_vertical_blur_bss0p05,point_pillar_where2comm_our,pos_2p0_rot_10p0,True,2.0,10.0,42,level2_status_skip_vertical_blur_bss0p05__pos_2p0_rot_10p0__xyz2__ryp10__seed42.csv,True,True,True,0.05,False,9.800544452667232,3,123,True,0.15,3.0
mc_status_skip_full_k3__pos_2p0_rot_10p0__xyz2__ryp10__seed42,opencood/pretrained/feaco/generated_mc_status_skip_full_k3__pos_2p0_rot_10p0__xyz2__ryp10__seed42,opencood/pretrained/feaco/generated_mc_status_skip_full_k3__pos_2p0_rot_10p0__xyz2__ryp10__seed42/config.yaml,mc_status_skip_full_k3,point_pillar_where2comm_our,pos_2p0_rot_10p0,True,2.0,10.0,42,mc_status_skip_full_k3__pos_2p0_rot_10p0__xyz2__ryp10__seed42.csv,True,False,True,0.05,True,9.800544452667232,3,123,False,0.15,3.0
feaco_baseline__pos_2p0_rot_14p0__xyz2__ryp14__seed42,opencood/pretrained/feaco/generated_feaco_baseline__pos_2p0_rot_14p0__xyz2__ryp14__seed42,opencood/pretrained/feaco/generated_feaco_baseline__pos_2p0_rot_14p0__xyz2__ryp14__seed42/config.yaml,feaco_baseline,point_pillar_where2comm_feaco,pos_2p0_rot_14p0,True,2.0,14.0,42,feaco_baseline__pos_2p0_rot_14p0__xyz2__ryp14__seed42.csv,False,False,True,0.05,False,9.800544452667232,3,123,True,0.15,3.0
level2_status_skip_vertical_blur_bss0p05__pos_2p0_rot_14p0__xyz2__ryp14__seed42,opencood/pretrained/feaco/generated_level2_status_skip_vertical_blur_bss0p05__pos_2p0_rot_14p0__xyz2__ryp14__seed42,opencood/pretrained/feaco/generated_level2_status_skip_vertical_blur_bss0p05__pos_2p0_rot_14p0__xyz2__ryp14__seed42/config.yaml,level2_status_skip_vertical_blur_bss0p05,point_pillar_where2comm_our,pos_2p0_rot_14p0,True,2.0,14.0,42,level2_status_skip_vertical_blur_bss0p05__pos_2p0_rot_14p0__xyz2__ryp14__seed42.csv,True,True,True,0.05,False,9.800544452667232,3,123,True,0.15,3.0
mc_status_skip_full_k3__pos_2p0_rot_14p0__xyz2__ryp14__seed42,opencood/pretrained/feaco/generated_mc_status_skip_full_k3__pos_2p0_rot_14p0__xyz2__ryp14__seed42,opencood/pretrained/feaco/generated_mc_status_skip_full_k3__pos_2p0_rot_14p0__xyz2__ryp14__seed42/config.yaml,mc_status_skip_full_k3,point_pillar_where2comm_our,pos_2p0_rot_14p0,True,2.0,14.0,42,mc_status_skip_full_k3__pos_2p0_rot_14p0__xyz2__ryp14__seed42.csv,True,False,True,0.05,True,9.800544452667232,3,123,False,0.15,3.0
feaco_baseline__pos_2p0_rot_18p0__xyz2__ryp18__seed42,opencood/pretrained/feaco/generated_feaco_baseline__pos_2p0_rot_18p0__xyz2__ryp18__seed42,opencood/pretrained/feaco/generated_feaco_baseline__pos_2p0_rot_18p0__xyz2__ryp18__seed42/config.yaml,feaco_baseline,point_pillar_where2comm_feaco,pos_2p0_rot_18p0,True,2.0,18.0,42,feaco_baseline__pos_2p0_rot_18p0__xyz2__ryp18__seed42.csv,False,False,True,0.05,False,9.800544452667232,3,123,True,0.15,3.0
