Noise setting,ΔAP@0.3,ΔRG@0.3,ΔAP@0.5,ΔRG@0.5,ΔAP@0.7,ΔRG@0.7
pos_1p5_rot_18p0,1.6904722819855778,1.3900256042979766,1.8455403027648882,1.558516580247641,2.0666737693377235,1.5771154134158822
pos_only_2p0,0.8599575865775311,0.5595109088899302,1.1018484374674378,0.8148247149501908,1.3677803607479202,0.8782220048260792
pos_2p0_rot_1p0,1.0072161353755327,0.7067694576879318,1.1925415838161793,0.9055178612989323,1.5354613222639792,1.0459029663421382
pos_2p0_rot_2p0,1.233898819809217,0.9334521421216158,1.5138948612237044,1.226871138706457,1.6317234240506202,1.142165068128779
pos_2p0_rot_4p0,1.331457764935081,1.0310110872474798,1.4935842999279116,1.2065605774106647,1.7463555865482576,1.2567972306264164
pos_2p0_rot_6p0,1.4754755369039474,1.1750288592163463,1.6658623124739018,1.3788385899566546,1.8124454757304027,1.3228871198085614
pos_2p0_rot_8p0,1.4882777895516361,1.187831111864035,1.6595355718749334,1.3725118493576862,1.8482468110161558,1.3586884550943146
pos_2p0_rot_10p0,1.2822063124322547,0.9817596347446537,1.4899509368385764,1.202927214321329,1.753031951025937,1.2634735951040956
pos_2p0_rot_14p0,1.142124735161313,0.8416780574737123,1.3312831461676535,1.0442594236504066,1.5245577047004542,1.0349993487786127
pos_2p0_rot_18p0,1.061042779356073,0.7605961016684721,1.2335446107304047,0.9465208882131574,1.515854109248227,1.026295753326386
pos_3p0_rot_1p0,0.11212032491510666,-0.18832635277249432,0.2917853542648249,0.004761631747577747,0.6825599548374806,0.19300159891563934
pos_3p0_rot_2p0,0.33793650984715506,0.03748983215955404,0.4823316294503351,0.19530790693308803,0.6654180781384318,0.17585972221659069
pos_3p0_rot_4p0,0.34726141372350605,0.046814736035905025,0.44205050113970507,0.15502677862245795,0.6807713336247301,0.19121297770288886
pos_3p0_rot_6p0,0.4246441848052525,0.12419750711765154,0.5075207610055237,0.2204970384882765,0.7998701474892714,0.3103117915674303
pos_3p0_rot_8p0,0.4374795065304841,0.1370328288428831,0.536945637978381,0.24992191546113393,0.7928139606179441,0.3032556046961029
pos_3p0_rot_10p0,0.0853031980472411,-0.21514347964035987,0.2681503983112177,-0.01887332420602942,0.5153384054118804,0.025780049490039165
pos_3p0_rot_14p0,-0.0844747558164031,-0.3849214335040041,0.0972720952899575,-0.1897516272272896,0.3995169436378898,-0.09004141228395138
pos_3p0_rot_18p0,-0.3130383668421074,-0.6134850445297084,-0.16882083950678178,-0.45584456202402884,0.23948422259255273,-0.2500741333292885
