Run name,Collab pairs,Status ok ratio,Non-ok ratio,Fused ratio,Skipped ratio,Selected for blur ratio,Blurred ratio,Mean cov trace,Median cov trace,p95 cov trace all,p95 cov trace ok-only,Mean mask IoU after warp,Median mask IoU after warp,Mean mask IoU after warp ok-only,Median mask IoU after warp ok-only,AP@0.3,AP@0.5,AP@0.7
feaco_baseline__pos_1p5_rot_4p0__xyz1p5__ryp4__seed28,1006,0.9771371769383698,0.022862823061630233,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.15535046303447508,0.1555555555555555,0.1589853161878758,0.1612903225806451,0.7635032220463724,0.7409600015279735,0.6400743677204096
feaco_baseline__pos_1p5_rot_4p0__xyz1p5__ryp4__seed42,1006,0.9244532803180915,0.07554671968190851,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.05173440358502345,0.0307692307692307,0.05596216129734794,0.0375,0.6806408045835618,0.6437703238607395,0.5391644558372977
feaco_baseline__pos_1p5_rot_6p0__xyz1p5__ryp6__seed20,1006,0.9363817097415507,0.06361829025844934,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.010415509735155853,0.0,0.011123145216100624,0.0,0.553190588033632,0.5473414305479467,0.5059357731652825
feaco_baseline__pos_1p5_rot_6p0__xyz1p5__ryp6__seed28,1006,0.9731610337972167,0.026838966202783254,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.14729771185052531,0.1470588235294117,0.1513600593683641,0.1523809523809524,0.7641197144070789,0.7352588810722365,0.624345340192956
feaco_baseline__pos_1p5_rot_6p0__xyz1p5__ryp6__seed42,1006,0.9075546719681908,0.09244532803180916,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.03950261889470546,0.021164613661814047,0.04352643440095696,0.0266666666666666,0.6421024647085918,0.6157749970910553,0.5314828251474063
feaco_baseline__pos_1p5_rot_8p0__xyz1p5__ryp8__seed20,1006,0.9532803180914513,0.046719681908548694,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.008599873988909943,0.0,0.009021348522255895,0.0,0.5544312701624551,0.5446406253877575,0.5021569744652674
feaco_baseline__pos_1p5_rot_8p0__xyz1p5__ryp8__seed28,1006,0.9771371769383698,0.022862823061630233,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.13700543931664994,0.1346153846153846,0.14021105997207517,0.1388888888888889,0.7610508501323242,0.7272781692077706,0.6031670691112394
feaco_baseline__pos_1p5_rot_8p0__xyz1p5__ryp8__seed42,1006,0.9284294234592445,0.07157057654075549,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.02875439568637886,0.0135135135135135,0.030971008630082585,0.015625,0.6224256632852486,0.6004246607392472,0.5290857016735427
feaco_baseline__pos_2p0_rot_10p0__xyz2__ryp10__seed20,1006,0.9443339960238568,0.055666003976143186,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00735306488833525,0.0,0.007786508713331856,0.0,0.5500564682846961,0.5410423181346454,0.5003672753170167
feaco_baseline__pos_2p0_rot_10p0__xyz2__ryp10__seed28,1006,0.9761431411530815,0.02385685884691846,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.10466329969398042,0.08541796956431094,0.10722126221195954,0.0888888888888888,0.7309170954144028,0.698490572241319,0.5901753366093315
feaco_baseline__pos_2p0_rot_10p0__xyz2__ryp10__seed42,1006,0.7753479125248509,0.2246520874751491,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.010882218538912702,0.0,0.014035271602751512,0.0,0.573679107971669,0.5629505494596064,0.4945206812295096
feaco_baseline__pos_2p0_rot_14p0__xyz2__ryp14__seed20,1006,0.9214711729622267,0.07852882703777331,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.006195623154938648,0.0,0.00672362124473385,0.0,0.5460940765917478,0.5394295310578394,0.497761880709075
feaco_baseline__pos_2p0_rot_14p0__xyz2__ryp14__seed28,1006,0.974155069582505,0.025844930417495027,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0876954934928682,0.0751344086021505,0.09002210862635246,0.0769230769230769,0.7120297562168756,0.6784673671619892,0.5697707766438891
feaco_baseline__pos_2p0_rot_14p0__xyz2__ryp14__seed42,1006,0.7882703777335984,0.21172962226640157,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.008690208358792412,0.0,0.01102440051569378,0.0,0.5643552724275154,0.5548320395975561,0.4960963857492852
feaco_baseline__pos_2p0_rot_18p0__xyz2__ryp18__seed20,1006,0.8797216699801192,0.12027833001988075,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00535618576646076,0.0,0.006088500430575734,0.0,0.5505867409601024,0.5444653366252346,0.5001529047367672
feaco_baseline__pos_2p0_rot_18p0__xyz2__ryp18__seed28,1006,0.974155069582505,0.025844930417495027,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.07671476309731422,0.05819598103409345,0.07875005273050828,0.0613814756671899,0.6987435756993889,0.6653955994103296,0.5639973522238
feaco_baseline__pos_2p0_rot_18p0__xyz2__ryp18__seed42,1006,0.7564612326043738,0.2435387673956262,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.007016455196581172,0.0,0.009275366527937791,0.0,0.55103815233675,0.5416166308529934,0.4910796072671104
feaco_baseline__pos_2p0_rot_1p0__xyz2__ryp1__seed20,1006,0.9502982107355865,0.04970178926441349,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.06150963897026065,0.0375,0.06472667029715712,0.04,0.6771201224551952,0.6437221347274797,0.5502635097518882
feaco_baseline__pos_2p0_rot_1p0__xyz2__ryp1__seed28,1006,0.9771371769383698,0.022862823061630233,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.13620621309177966,0.1211556383970177,0.1393931336422486,0.125,0.7451104098395347,0.7210476671071656,0.6330435179284566
feaco_baseline__pos_2p0_rot_1p0__xyz2__ryp1__seed42,1006,0.7833001988071571,0.21669980119284293,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.014280329142367343,0.0,0.018230978575154246,0.0,0.6088688773527634,0.5924921378362582,0.5149693685936487
feaco_baseline__pos_2p0_rot_2p0__xyz2__ryp2__seed20,1006,0.9383697813121272,0.06163021868787277,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.03264834926184058,0.0135135135135135,0.034792626437936035,0.015625,0.6115331572301755,0.5933744577455224,0.5340884411556199
feaco_baseline__pos_2p0_rot_2p0__xyz2__ryp2__seed28,1006,0.9811133200795229,0.0188866799204771,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.13412827119426834,0.1153846153846153,0.13671027438848427,0.1176470588235294,0.7425233585648905,0.717358885119676,0.6240805240185328
feaco_baseline__pos_2p0_rot_2p0__xyz2__ryp2__seed42,1006,0.7842942345924453,0.2157057654075547,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.014251904260897199,0.0,0.018171629513894276,0.0,0.6038593333592157,0.5853650173142863,0.5041595568642783
feaco_baseline__pos_2p0_rot_4p0__xyz2__ryp4__seed20,1006,0.9383697813121272,0.06163021868787277,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.014996906883125537,0.0,0.015981873225025728,0.0,0.5721553642547207,0.5623103636366145,0.514931180741911
feaco_baseline__pos_2p0_rot_4p0__xyz2__ryp4__seed28,1006,0.9870775347912525,0.012922465208747513,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.13060645777399585,0.11305538648813145,0.13231631069550837,0.1153846153846153,0.7350066503453816,0.7170696925145859,0.6162670628724105
feaco_baseline__pos_2p0_rot_4p0__xyz2__ryp4__seed42,1006,0.7783300198807157,0.2216699801192843,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.013872199011648286,0.0,0.01782302963693254,0.0,0.5916595174625762,0.5737115197013462,0.49755779741612255
feaco_baseline__pos_2p0_rot_6p0__xyz2__ryp6__seed20,1006,0.9423459244532804,0.05765407554671964,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.011644988714653652,0.0,0.012357445830107144,0.0,0.5481571324973181,0.5406738394515557,0.5016861648747654
feaco_baseline__pos_2p0_rot_6p0__xyz2__ryp6__seed28,1006,0.9801192842942346,0.01988071570576544,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.12091034725093308,0.10487038491751766,0.12336288979151995,0.10676291793313064,0.7394848799456528,0.718023707714997,0.6195407039654323
feaco_baseline__pos_2p0_rot_6p0__xyz2__ryp6__seed42,1006,0.8031809145129225,0.1968190854870775,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.012873425831605629,0.0,0.016028052458657502,0.0,0.5860385145886354,0.5683011652118212,0.4946201116715326
feaco_baseline__pos_2p0_rot_8p0__xyz2__ryp8__seed20,1006,0.9463220675944334,0.05367793240556662,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00782313774750244,0.0,0.008266887157549845,0.0,0.5473934979197239,0.5397024322889848,0.49617982408725875
feaco_baseline__pos_2p0_rot_8p0__xyz2__ryp8__seed28,1006,0.9801192842942346,0.01988071570576544,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.11165312006296306,0.0967741935483871,0.11391788923259719,0.1,0.7392489835875427,0.711814930648339,0.6040785121890073
feaco_baseline__pos_2p0_rot_8p0__xyz2__ryp8__seed42,1006,0.8170974155069582,0.18290258449304175,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.013515452138652951,0.0,0.016540808821757746,0.0,0.5809684396891603,0.5668413313726013,0.49624354053468206
feaco_baseline__pos_3p0_rot_10p0__xyz3__ryp10__seed20,1006,0.8508946322067594,0.14910536779324057,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.005543498098193464,0.0,0.006514905475213346,0.0,0.5510448661679306,0.5447862701715859,0.5017565948887903
feaco_baseline__pos_3p0_rot_10p0__xyz3__ryp10__seed28,1006,0.9791252485089463,0.020874751491053667,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0516312381444359,0.03125,0.05273200565817514,0.0326086956521739,0.6940213994002257,0.6793558201049985,0.5977144654182881
feaco_baseline__pos_3p0_rot_10p0__xyz3__ryp10__seed42,1006,0.06958250497017893,0.9304174950298211,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0011051485225457229,0.0,0.015882563052585674,0.01470906337875835,0.4238174291032532,0.4215067660208267,0.3958687894744093
feaco_baseline__pos_3p0_rot_14p0__xyz3__ryp14__seed20,1006,0.8369781312127237,0.16302186878727631,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.005745908837151901,0.0,0.006865064477642294,0.0,0.555485980692859,0.5489962357536683,0.4987456614086758
feaco_baseline__pos_3p0_rot_14p0__xyz3__ryp14__seed28,1006,0.9761431411530815,0.02385685884691846,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.044951747822609585,0.0227272727272727,0.04605036487733731,0.0238095238095238,0.6867139285234105,0.6695728287383556,0.585560354173089
feaco_baseline__pos_3p0_rot_14p0__xyz3__ryp14__seed42,1006,0.06063618290258449,0.9393638170974155,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0011018987115018922,0.0,0.018172296783129566,0.0149253731343283,0.41671207013545647,0.4149386626455753,0.38822000704889625
feaco_baseline__pos_3p0_rot_18p0__xyz3__ryp18__seed20,1006,0.794234592445328,0.205765407554672,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.005521892698259443,0.0,0.006952470656381726,0.0,0.5545569886648006,0.5468191356365345,0.5018112277088073
feaco_baseline__pos_3p0_rot_18p0__xyz3__ryp18__seed28,1006,0.9721669980119284,0.027833001988071593,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.04217680864699836,0.020942982456140298,0.04338432464098195,0.02285788923719955,0.6839576329209476,0.6655180215886911,0.5821948776400317
feaco_baseline__pos_3p0_rot_18p0__xyz3__ryp18__seed42,1006,0.06063618290258449,0.9393638170974155,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0012443778137702503,0.0,0.020522034109063475,0.0185185185185185,0.4261682580801894,0.4245587518045602,0.396739450506005
feaco_baseline__pos_3p0_rot_1p0__xyz3__ryp1__seed20,1006,0.915506958250497,0.084493041749503,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0222382594763847,0.0,0.024290650416116184,0.0109890109890109,0.6224605984748283,0.6011969331849136,0.5256315495108083
feaco_baseline__pos_3p0_rot_1p0__xyz3__ryp1__seed28,1006,0.9781312127236581,0.021868787276341894,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0583418789089798,0.032971014492753595,0.05964627051060333,0.0344827586206896,0.7014765605151834,0.6892408907969599,0.6111172249741659
feaco_baseline__pos_3p0_rot_1p0__xyz3__ryp1__seed42,1006,0.0874751491053678,0.9125248508946322,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0015805859960984743,0.0,0.01806897172812574,0.0154430981230696,0.4254392893310093,0.42284568270931416,0.3929324195854758
feaco_baseline__pos_3p0_rot_2p0__xyz3__ryp2__seed20,1006,0.9065606361829026,0.09343936381709739,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.016037925537145146,0.0,0.017690957335929843,0.0,0.5922196509433308,0.5778802361479765,0.5131150687729253
feaco_baseline__pos_3p0_rot_2p0__xyz3__ryp2__seed28,1006,0.9751491053677932,0.0248508946322068,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.05838590508770848,0.0348837209302325,0.059873823158241316,0.037037037037037,0.7019976183441274,0.6899931201336763,0.6122367850402117
feaco_baseline__pos_3p0_rot_2p0__xyz3__ryp2__seed42,1006,0.08250497017892644,0.9174950298210736,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0017835633063845548,0.0,0.021617646821962194,0.0163934426229508,0.4265280604903578,0.42410759014320976,0.39407151266445495
feaco_baseline__pos_3p0_rot_4p0__xyz3__ryp4__seed20,1006,0.904572564612326,0.09542743538767395,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.010814141125831041,0.0,0.011954973596248385,0.0,0.5662068357130526,0.5559128074474066,0.5077265837829648
feaco_baseline__pos_3p0_rot_4p0__xyz3__ryp4__seed28,1006,0.9761431411530815,0.02385685884691846,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.05541492123861238,0.031088917525773148,0.056769257399230194,0.03269779044903775,0.7006238373459515,0.6874628451232428,0.6094173824361573
feaco_baseline__pos_3p0_rot_4p0__xyz3__ryp4__seed42,1006,0.07952286282306163,0.9204771371769384,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0014369240514345604,0.0,0.0180693199467896,0.0149286987522281,0.41813600825710234,0.41573952078904675,0.38958818494344083
feaco_baseline__pos_3p0_rot_6p0__xyz3__ryp6__seed20,1006,0.8916500994035785,0.10834990059642147,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.006791495856616873,0.0,0.007616772387688488,0.0,0.5543754229241535,0.5469332670512131,0.5040633097717588
feaco_baseline__pos_3p0_rot_6p0__xyz3__ryp6__seed28,1006,0.9801192842942346,0.01988071570576544,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.05487640115576028,0.0329670329670329,0.055989512741069815,0.0338983050847457,0.699577062955436,0.686222685984561,0.6055924961778885
feaco_baseline__pos_3p0_rot_6p0__xyz3__ryp6__seed42,1006,0.06461232604373758,0.9353876739562624,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0011218150421838018,0.0,0.01736224511441391,0.0149253731343283,0.4193678662800233,0.4171028384937812,0.3892155659640091
feaco_baseline__pos_3p0_rot_8p0__xyz3__ryp8__seed20,1006,0.904572564612326,0.09542743538767395,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.008303252407291581,0.0,0.00917919991399487,0.0,0.5514211631702923,0.5444997508781542,0.5008824127535776
feaco_baseline__pos_3p0_rot_8p0__xyz3__ryp8__seed28,1006,0.9771371769383698,0.022862823061630233,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.05305968583070732,0.0306907378335949,0.05430116372908602,0.0326086956521739,0.6982724736193525,0.6834623603717019,0.5984316726728903
feaco_baseline__pos_3p0_rot_8p0__xyz3__ryp8__seed42,1006,0.0705765407554672,0.9294234592445328,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0012194007582507738,0.0,0.01727770651831378,0.0175438596491228,0.4222889328204176,0.419956636336978,0.3934580503600567
feaco_baseline__pos_only_0p2__xyz0p2__ryp0__seed20,1006,0.989065606361829,0.010934393638170947,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.22222842746139118,0.2258064516129032,0.22468522414689399,0.2272727272727272,0.8608757973182036,0.8418955438502248,0.7444353353117107
feaco_baseline__pos_only_0p2__xyz0p2__ryp0__seed28,1006,0.9870775347912525,0.012922465208747513,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.21794855333545074,0.23360215053763433,0.22080185765907698,0.2345679012345679,0.8517631202956596,0.8348210992731362,0.737868534603742
feaco_baseline__pos_only_0p2__xyz0p2__ryp0__seed42,1006,0.9910536779324056,0.008946322067594381,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.2296465467441402,0.2389682024659312,0.2317195847789419,0.2403100775193798,0.8574704758837174,0.8393578648549601,0.738881391241568
feaco_baseline__pos_only_0p5__xyz0p5__ryp0__seed20,1006,0.989065606361829,0.010934393638170947,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.19371938985001258,0.2,0.19586101124533933,0.2023809523809523,0.8516332576181644,0.8342932251797176,0.7310652067274478
feaco_baseline__pos_only_0p5__xyz0p5__ryp0__seed28,1006,0.9870775347912525,0.012922465208747513,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.21099716639029523,0.2204636091724825,0.21375946564817422,0.2222222222222222,0.8345060567648979,0.8169625903174862,0.7178593968873753
feaco_baseline__pos_only_0p5__xyz0p5__ryp0__seed42,1006,0.9731610337972167,0.026838966202783254,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.17306234896521486,0.17124060150375936,0.17783526359449045,0.1756756756756756,0.8412794151805459,0.8203928488722171,0.7168507220515914
feaco_baseline__pos_only_1p0__xyz1__ryp0__seed20,1006,0.9731610337972167,0.026838966202783254,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.16912514705115597,0.17124060150375936,0.1737894769494003,0.1744186046511628,0.8312105301645235,0.8088728795394221,0.7024086203437637
feaco_baseline__pos_only_1p0__xyz1__ryp0__seed28,1006,0.9811133200795229,0.0188866799204771,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.1781994819756362,0.1962535014005602,0.18162986714031407,0.2,0.8028285026509849,0.7799259174208574,0.6820222150320742
feaco_baseline__pos_only_1p0__xyz1__ryp0__seed42,1006,0.94831013916501,0.05168986083499005,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.12134888550971877,0.1081081081081081,0.12796329017062585,0.11384388807069215,0.7984403128469757,0.778199445783912,0.6673765915341892
feaco_baseline__pos_only_1p5__xyz1p5__ryp0__seed20,1006,0.9691848906560636,0.030815109343936387,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.12468503125300724,0.1176470588235294,0.1286493758364362,0.1212121212121212,0.7868524641228013,0.7655405174120304,0.6688962088310597
feaco_baseline__pos_only_1p5__xyz1p5__ryp0__seed28,1006,0.9761431411530815,0.02385685884691846,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.17207141954527203,0.1707317073170731,0.17627683102092018,0.1739130434782608,0.7650052064821599,0.748325942721257,0.6617103837159375
feaco_baseline__pos_only_1p5__xyz1p5__ryp0__seed42,1006,0.9224652087475149,0.07753479125248508,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0686127800146645,0.0444444444444444,0.07437980247279363,0.0544466403162055,0.7413777988052704,0.7155767646206773,0.6014462337979237
feaco_baseline__pos_only_2p0__xyz2__ryp0__seed20,1006,0.9433399602385686,0.05666003976143141,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0845963970198723,0.0683374844333748,0.08967752940146632,0.074074074074074,0.7506807044580801,0.7271899243583431,0.6217544572723692
feaco_baseline__pos_only_2p0__xyz2__ryp0__seed28,1006,0.9781312127236581,0.021868787276341894,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.13478844334783258,0.11948410123296554,0.13780200610560933,0.12294197031039131,0.7434544999515708,0.7185658928531339,0.6291033461833644
feaco_baseline__pos_only_2p0__xyz2__ryp0__seed42,1006,0.7733598409542743,0.22664015904572565,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.014241999040969266,0.0,0.01841574683189599,0.0,0.6060503440643376,0.590818585573774,0.5135037759861296
feaco_baseline__pos_only_3p0__xyz3__ryp0__seed20,1006,0.9165009940357853,0.08349900596421467,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.033641150255038575,0.0,0.036706070668729725,0.012739370334306999,0.6736341208921657,0.6521302810634496,0.5573940080461357
feaco_baseline__pos_only_3p0__xyz3__ryp0__seed28,1006,0.9781312127236581,0.021868787276341894,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.05999627979105326,0.0357142857142857,0.06133766003028413,0.0384615384615384,0.7022773471739535,0.6877237352228354,0.609029945977189
feaco_baseline__pos_only_3p0__xyz3__ryp0__seed42,1006,0.0705765407554672,0.9294234592445328,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0014068240163806625,0.0,0.019933309302520377,0.0181818181818181,0.4250445652299741,0.42253715995516816,0.39294053853709154
feaco_baseline__rot_only_10p0__xyz0__ryp10__seed20,1006,0.9870775347912525,0.012922465208747513,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.012821662006204756,0.0,0.012989518608501496,0.0,0.599156839299985,0.5902587274704831,0.5359059347987594
feaco_baseline__rot_only_10p0__xyz0__ryp10__seed28,1006,0.9910536779324056,0.008946322067594381,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.18499602167150325,0.1818181818181818,0.18666599578889898,0.1836734693877551,0.8217878397354801,0.7384897025458315,0.5744924960313311
feaco_baseline__rot_only_10p0__xyz0__ryp10__seed42,1006,0.9900596421471173,0.00994035785288272,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.05995059000865154,0.043010752688172,0.060552503562955266,0.0434782608695652,0.6335298520162782,0.6065713141717624,0.5382227219995266
feaco_baseline__rot_only_14p0__xyz0__ryp14__seed20,1006,0.9801192842942346,0.01988071570576544,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.009192412060479764,0.0,0.009378870722964141,0.0,0.6201926428433754,0.609286344744334,0.5568589944588525
feaco_baseline__rot_only_14p0__xyz0__ryp14__seed28,1006,0.9910536779324056,0.008946322067594381,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.15731978198740582,0.15490579452541764,0.1587399204406522,0.15625,0.7841094467886423,0.6851924128448783,0.5336863103358783
feaco_baseline__rot_only_14p0__xyz0__ryp14__seed42,1006,0.9920477137176938,0.007952286282306154,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.04099289914019334,0.027027027027027,0.041321499534102704,0.0273972602739726,0.6155834620765976,0.5937804991577559,0.5270304028275397
feaco_baseline__rot_only_18p0__xyz0__ryp18__seed20,1006,0.9433399602385686,0.05666003976143141,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.01004942995603409,0.0,0.010653031123045624,0.0,0.6262502217358004,0.6157473412104859,0.5614621795180057
feaco_baseline__rot_only_18p0__xyz0__ryp18__seed28,1006,0.9900596421471173,0.00994035785288272,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.13671216680927262,0.1212121212121212,0.1380847789258316,0.12276295133437985,0.741661544625196,0.6638584192406952,0.5292190383018951
feaco_baseline__rot_only_18p0__xyz0__ryp18__seed42,1006,0.9870775347912525,0.012922465208747513,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.028712435162244424,0.019512659432705103,0.02908832806970583,0.02,0.601209162703042,0.5859644597238769,0.5284021699026842
feaco_baseline__rot_only_1p0__xyz0__ryp1__seed20,1006,0.9870775347912525,0.012922465208747513,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.14142562407839643,0.12546296296296294,0.14327711764639156,0.1267605633802817,0.7508975193059855,0.6871726853067431,0.5508257460630499
feaco_baseline__rot_only_1p0__xyz0__ryp1__seed28,1006,0.9940357852882704,0.005964214711729587,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.25694909673613486,0.2769230769230769,0.25849079131655167,0.2777777777777778,0.8613439860704456,0.8415595572489636,0.7392158209419312
feaco_baseline__rot_only_1p0__xyz0__ryp1__seed42,1006,0.9910536779324056,0.008946322067594381,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.2410826488796343,0.2547782185358817,0.24325892153752468,0.2558139534883721,0.8530138849926431,0.8314882997668966,0.7148647025450231
feaco_baseline__rot_only_2p0__xyz0__ryp2__seed20,1006,0.9910536779324056,0.008946322067594381,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0672370920779306,0.0490999678559948,0.06784404677071032,0.0491803278688524,0.6434099650425735,0.6148666518797,0.5387224441181215
feaco_baseline__rot_only_2p0__xyz0__ryp2__seed28,1006,0.9920477137176938,0.007952286282306154,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.2549818839316609,0.2769230769230769,0.2570258268890289,0.27823315118397085,0.8620844650532395,0.8399113496523191,0.7325949073450976
feaco_baseline__rot_only_2p0__xyz0__ryp2__seed42,1006,0.9910536779324056,0.008946322067594381,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.20696673123524903,0.217129387113672,0.2088350367328591,0.2179487179487179,0.8373088526948961,0.7955361320333085,0.6335810443437073
feaco_baseline__rot_only_4p0__xyz0__ryp4__seed20,1006,0.989065606361829,0.010934393638170947,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.026124425921020916,0.0170215848181949,0.026413238669896526,0.0172413793103448,0.6052259313013781,0.591290684063445,0.52935812769695
feaco_baseline__rot_only_4p0__xyz0__ryp4__seed28,1006,0.9910536779324056,0.008946322067594381,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.24141314704414274,0.25987012987012986,0.24359240313581504,0.2608695652173913,0.8530905323082404,0.8247421876058117,0.688519549854436
feaco_baseline__rot_only_4p0__xyz0__ryp4__seed42,1006,0.9910536779324056,0.008946322067594381,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.15242786647248482,0.1450381679389313,0.15380384520694054,0.1454545454545454,0.7734448410006282,0.7034776743003215,0.5499345913553312
feaco_baseline__rot_only_6p0__xyz0__ryp6__seed20,1006,0.989065606361829,0.010934393638170947,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.013713844299613719,0.0069447793585724,0.013865454638604424,0.0075757575757575,0.5835254324845152,0.5718025218080408,0.5195072943480239
feaco_baseline__rot_only_6p0__xyz0__ryp6__seed28,1006,0.989065606361829,0.010934393638170947,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.22436681297748906,0.240253164556962,0.2268472501058834,0.2413793103448276,0.8471366334656515,0.8084996513326905,0.6428148626055927
