Run name,Collab pairs,Status ok ratio,Non-ok ratio,Fused ratio,Skipped ratio,Selected for blur ratio,Blurred ratio,Mean cov trace,Median cov trace,p95 cov trace all,p95 cov trace ok-only,Mean mask IoU after warp,Median mask IoU after warp,Mean mask IoU after warp ok-only,Median mask IoU after warp ok-only,AP@0.3,AP@0.5,AP@0.7
feaco_baseline__rot_only_2p0__xyz0__ryp2__seed28,1006,0.9920477137176938,0.007952286282306154,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.2549818839316609,0.2769230769230769,0.2570258268890289,0.27823315118397085,0.8620844650532395,0.8399113496523191,0.7325949073450976
feaco_baseline__rot_only_2p0__xyz0__ryp2__seed42,1006,0.9910536779324056,0.008946322067594381,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.20696673123524903,0.217129387113672,0.2088350367328591,0.2179487179487179,0.8373088526948961,0.7955361320333085,0.6335810443437073
feaco_baseline__rot_only_4p0__xyz0__ryp4__seed20,1006,0.989065606361829,0.010934393638170947,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.026124425921020916,0.0170215848181949,0.026413238669896526,0.0172413793103448,0.6052259313013781,0.591290684063445,0.52935812769695
feaco_baseline__rot_only_4p0__xyz0__ryp4__seed28,1006,0.9910536779324056,0.008946322067594381,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.24141314704414274,0.25987012987012986,0.24359240313581504,0.2608695652173913,0.8530905323082404,0.8247421876058117,0.688519549854436
feaco_baseline__rot_only_4p0__xyz0__ryp4__seed42,1006,0.9910536779324056,0.008946322067594381,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.15242786647248482,0.1450381679389313,0.15380384520694054,0.1454545454545454,0.7734448410006282,0.7034776743003215,0.5499345913553312
feaco_baseline__rot_only_6p0__xyz0__ryp6__seed20,1006,0.989065606361829,0.010934393638170947,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.013713844299613719,0.0069447793585724,0.013865454638604424,0.0075757575757575,0.5835254324845152,0.5718025218080408,0.5195072943480239
feaco_baseline__rot_only_6p0__xyz0__ryp6__seed28,1006,0.989065606361829,0.010934393638170947,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.22436681297748906,0.240253164556962,0.2268472501058834,0.2413793103448276,0.8471366334656515,0.8084996513326905,0.6428148626055927
feaco_baseline__rot_only_6p0__xyz0__ryp6__seed42,1006,0.9880715705765407,0.011928429423459286,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.11172461527641733,0.0930232558139534,0.11307340338840627,0.09422863485016644,0.7025564966329548,0.641935563901809,0.53536118697129
feaco_baseline__rot_only_8p0__xyz0__ryp8__seed20,1006,0.9811133200795229,0.0188866799204771,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.013505920186666315,0.0,0.013765912571212069,0.0,0.5941950014179167,0.5822199899258887,0.5256330848569203
feaco_baseline__rot_only_8p0__xyz0__ryp8__seed28,1006,0.9900596421471173,0.00994035785288272,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.20272573641719305,0.2131481481481481,0.20476113537720503,0.2142857142857142,0.8377901248780457,0.7854432739715851,0.6054131175154598
feaco_baseline__rot_only_8p0__xyz0__ryp8__seed42,1006,0.989065606361829,0.010934393638170947,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.07571076694317305,0.059322033898305,0.07654777039681616,0.06,0.666079323528333,0.6223709129025314,0.5355838336503524
level2_status_skip_vertical_blur_bss0p05__clean__xyz0__ryp0__seed20,1006,0.9025844930417495,0.09741550695825052,0.9025844930417495,0.09741550695825049,0.04572564612326044,0.04572564612326044,8.59683354197837,1.23459130525589,50.01000213623047,9.848594951629638,0.25913555520673526,0.2759129967776584,0.28108106133661304,0.2916666666666667,0.8668736211198633,0.8502373227427092,0.7507224172233985
level2_status_skip_vertical_blur_bss0p05__clean__xyz0__ryp0__seed28,1006,0.9025844930417495,0.09741550695825052,0.9025844930417495,0.09741550695825049,0.04572564612326044,0.04572564612326044,8.512482440045705,1.2560988664627075,50.01000213623047,9.848594951629638,0.25888823470808237,0.2777777777777778,0.28077402528647105,0.2923802612481857,0.8671655224560225,0.8502832303645588,0.750942050736234
level2_status_skip_vertical_blur_bss0p05__clean__xyz0__ryp0__seed42,1006,0.9025844930417495,0.09741550695825052,0.9025844930417495,0.09741550695825049,0.04970178926441352,0.04970178926441352,8.60383408144596,1.23459130525589,50.01000213623047,10.154433059692382,0.2586730186556534,0.27639257294429703,0.28062661545835915,0.2918510324483776,0.866857267274312,0.851662391492097,0.7506916100845195
level2_status_skip_vertical_blur_bss0p05__pos_0p2_rot_10p0__xyz0p2__ryp10__seed20,1006,0.8101391650099403,0.18986083499005968,0.8101391650099403,0.18986083499005965,0.6202783300198808,0.6202783300198808,99.38390773220755,50.01000213623047,311.3261489868164,376.15328369140616,0.010847122423409405,0.0,0.010831768159026811,0.0,0.6117458968028803,0.6033263614821203,0.5513206009284898
level2_status_skip_vertical_blur_bss0p05__pos_0p2_rot_10p0__xyz0p2__ryp10__seed28,1006,0.8936381709741551,0.1063618290258449,0.8936381709741551,0.10636182902584493,0.06759443339960239,0.06759443339960239,8.811265547058099,1.524035394191742,50.01000213623047,14.962907981872545,0.17845213855977562,0.1798336798336798,0.1950769361721562,0.1900826446280991,0.8241016224653281,0.7541702708653045,0.5868617269567573
level2_status_skip_vertical_blur_bss0p05__pos_0p2_rot_10p0__xyz0p2__ryp10__seed42,1006,0.8817097415506958,0.11829025844930419,0.8817097415506958,0.11829025844930417,0.1679920477137177,0.1679920477137177,17.040742846211298,3.262298107147217,50.01000213623047,45.13724861145016,0.05977716980162555,0.0392156862745098,0.06483981498041318,0.0442477876106194,0.6532877854734451,0.6284269664042402,0.554914947599604
level2_status_skip_vertical_blur_bss0p05__pos_0p2_rot_14p0__xyz0p2__ryp14__seed20,1006,0.7157057654075547,0.2842942345924453,0.7157057654075547,0.28429423459244535,0.643141153081511,0.643141153081511,185.75802191527595,50.01000213623047,576.2931518554688,670.8405822753905,0.008742743555554844,0.0,0.007216449013145448,0.0,0.644184098710199,0.6329797641781079,0.5756486190904431
